lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
"MO",1978,1978-06-19,"DAPHNIA RETROCURVA JUVENILE",51107,2000.000,0.990,
"MO",1978,1978-06-19,"LEPTODORA KINDTI",52301,56.000,,
"MO",1978,1978-06-19,"ASPLANCHNA",60300,85000.000,0.190,
"MO",1978,1978-06-19,"KERATELLA COCHLEARIS",61801,59000.000,,
"MO",1978,1978-06-19,"KERATELLA QUADRATA",61806,65000.000,0.160,
"MO",1978,1978-06-19,"POLYARTHRA",63000,18000.000,,
"MO",1978,1978-07-05,"LEPTODIAPTOMUS SICILOIDES",30404,63000.000,0.880,
"MO",1978,1978-07-05,"SKISTODIAPTOMUS OREGONENSIS",30801,7000.000,0.900,
"MO",1978,1978-07-05,"CALANOIDA COPEPODITES",30000,127000.000,0.500,
"MO",1978,1978-07-05,"ACANTHOCYCLOPS VERNALIS",20101,14000.000,1.180,
"MO",1978,1978-07-05,"DIACYCLOPS THOMASI",20302,10000.000,0.930,
"MO",1978,1978-07-05,"MESOCYCLOPS EDAX",20601,8000.000,1.000,
"MO",1978,1978-07-05,"CYCLOPOIDA COPEPODITES",20000,24000.000,,
"MO",1978,1978-07-05,"COPEPOD NAUPLII",10000,712000.000,0.230,
"MO",1978,1978-07-05,"BOSMINA LONGIROSTRIS",50701,24000.000,0.350,
"MO",1978,1978-07-05,"CHYDORUS SPHAERICUS",51005,334000.000,0.290,
"MO",1978,1978-07-05,"DAPHNIA MENDOTAE",51103,45000.000,1.540,
"MO",1978,1978-07-05,"DAPHNIA MENDOTAE JUVENILE",51103,10000.000,0.910,
"MO",1978,1978-07-05,"DAPHNIA PULICARIA JUVENILE",51130,2000.000,1.040,
"MO",1978,1978-07-05,"DIAPHANOSOMA BIRGEI JUVENILE",51202,2000.000,0.720,
"MO",1978,1978-07-05,"BRACHIONUS",60400,245000.000,,
"MO",1978,1978-07-05,"CONOCHILUS UNICORNIS",60902,8000.000,,
"MO",1978,1978-07-05,"KERATELLA COCHLEARIS",61801,775000.000,0.170,
"MO",1978,1978-07-05,"KERATELLA QUADRATA",61806,55000.000,,
"MO",1978,1978-07-05,"TRICHOCERCA",63600,8000.000,,
"MO",1978,1978-07-19,"LEPTODIAPTOMUS SICILOIDES",30404,113000.000,1.100,
"MO",1978,1978-07-19,"CALANOIDA COPEPODITES",30000,51000.000,0.780,
"MO",1978,1978-07-19,"ACANTHOCYCLOPS VERNALIS",20101,21000.000,1.000,
"MO",1978,1978-07-19,"MESOCYCLOPS EDAX",20601,16000.000,0.960,
"MO",1978,1978-07-19,"CYCLOPOIDA COPEPODITES",20000,51000.000,0.780,
"MO",1978,1978-07-19,"COPEPOD NAUPLII",10000,792000.000,0.230,
"MO",1978,1978-07-19,"BOSMINA LONGIROSTRIS",50701,16000.000,0.320,
"MO",1978,1978-07-19,"CHYDORUS SPHAERICUS",51005,274000.000,0.280,
"MO",1978,1978-07-19,"DAPHNIA MENDOTAE",51103,3000.000,1.600,
"MO",1978,1978-07-19,"DAPHNIA PULICARIA JUVENILE",51130,3000.000,1.160,
"MO",1978,1978-07-19,"DAPHNIA RETROCURVA",51107,3000.000,1.430,
"MO",1978,1978-07-19,"DIAPHANOSOMA BIRGEI",51202,7000.000,1.140,
"MO",1978,1978-07-19,"DIAPHANOSOMA BIRGEI JUVENILE",51202,21000.000,0.580,
"MO",1978,1978-07-19,"LEPTODORA KINDTI",52301,56.000,,
"MO",1978,1978-07-19,"ASCOMORPHA",60200,103000.000,,
"MO",1978,1978-07-19,"BRACHIONUS",60400,864000.000,,
"MO",1978,1978-07-19,"CONOCHILUS UNICORNIS",60902,103000.000,,
"MO",1978,1978-07-19,"KERATELLA COCHLEARIS",61801,437000.000,0.120,
"MO",1978,1978-08-01,"LEPTODIAPTOMUS SICILOIDES",30404,39000.000,0.940,
"MO",1978,1978-08-01,"CALANOIDA COPEPODITES",30000,84000.000,0.800,
"MO",1978,1978-08-01,"ACANTHOCYCLOPS VERNALIS",20101,26000.000,0.800,
"MO",1978,1978-08-01,"DIACYCLOPS THOMASI",20302,9000.000,0.950,
"MO",1978,1978-08-01,"MESOCYCLOPS EDAX",20601,39000.000,0.960,
"MO",1978,1978-08-01,"CYCLOPOIDA COPEPODITES",20000,6000.000,0.650,
"MO",1978,1978-08-01,"COPEPOD NAUPLII",10000,539000.000,0.240,
"MO",1978,1978-08-01,"BOSMINA LONGIROSTRIS",50701,9000.000,0.310,
"MO",1978,1978-08-01,"CHYDORUS SPHAERICUS",51005,282000.000,0.260,
"MO",1978,1978-08-01,"DAPHNIA MENDOTAE JUVENILE",51103,15000.000,0.750,
"MO",1978,1978-08-01,"DAPHNIA RETROCURVA JUVENILE",51107,2000.000,1.040,
"MO",1978,1978-08-01,"DIAPHANOSOMA BIRGEI",51202,11000.000,0.980,
"MO",1978,1978-08-01,"DIAPHANOSOMA BIRGEI JUVENILE",51202,91000.000,0.640,
"MO",1978,1978-08-01,"EUBOSMINA COREGONI",51501,6000.000,,
"MO",1978,1978-08-01,"ASCOMORPHA",60200,104000.000,,
"MO",1978,1978-08-01,"CONOCHILUS UNICORNIS",60902,474000.000,,
"MO",1978,1978-08-01,"FILINIA",61400,6000.000,,
"MO",1978,1978-08-01,"KERATELLA COCHLEARIS",61801,110000.000,,
"MO",1978,1978-08-01,"KERATELLA QUADRATA",61806,9000.000,0.150,
"MO",1978,1978-08-01,"TRICHOCERCA",63600,6000.000,,
"MO",1978,1978-08-15,"LEPTODIAPTOMUS SICILOIDES",30404,71000.000,1.100,
"MO",1978,1978-08-15,"ACANTHOCYCLOPS VERNALIS",20101,11000.000,1.000,
"MO",1978,1978-08-15,"DIACYCLOPS THOMASI",20302,11000.000,1.180,
"MO",1978,1978-08-15,"MESOCYCLOPS EDAX",20601,38000.000,1.300,
"MO",1978,1978-08-15,"CYCLOPOIDA COPEPODITES",20000,21000.000,0.230,
"MO",1978,1978-08-15,"COPEPOD NAUPLII",10000,567000.000,0.190,
"MO",1978,1978-08-15,"BOSMINA LONGIROSTRIS",50701,18000.000,0.320,
"MO",1978,1978-08-15,"CHYDORUS SPHAERICUS",51005,409000.000,0.300,
"MO",1978,1978-08-15,"DAPHNIA MENDOTAE",51103,13000.000,1.460,
"MO",1978,1978-08-15,"DAPHNIA MENDOTAE JUVENILE",51103,3000.000,0.910,
"MO",1978,1978-08-15,"DAPHNIA RETROCURVA",51107,6000.000,1.290,
"MO",1978,1978-08-15,"DAPHNIA RETROCURVA JUVENILE",51107,13000.000,0.940,
"MO",1978,1978-08-15,"DIAPHANOSOMA BIRGEI",51202,19000.000,1.160,
"MO",1978,1978-08-15,"DIAPHANOSOMA BIRGEI JUVENILE",51202,77000.000,0.630,
"MO",1978,1978-08-15,"EUBOSMINA COREGONI",51501,157000.000,0.340,
"MO",1978,1978-08-15,"LEPTODORA KINDTI",52301,57.000,,
"MO",1978,1978-08-15,"ASPLANCHNA",60300,10000.000,,
"MO",1978,1978-08-15,"COLLOTHECA",60600,231000.000,,
"MO",1978,1978-08-15,"FILINIA",61400,403000.000,,
"MO",1978,1978-08-15,"KERATELLA COCHLEARIS",61801,96000.000,,
"MO",1978,1978-08-15,"KERATELLA QUADRATA",61806,10000.000,,
"MO",1978,1978-08-15,"TRICHOCERCA",63600,96000.000,,
"MO",1978,1978-08-28,"LEPTODIAPTOMUS SICILOIDES",30404,49000.000,0.970,
"MO",1978,1978-08-28,"CALANOIDA COPEPODITES",30000,80000.000,0.530,
"MO",1978,1978-08-28,"ACANTHOCYCLOPS VERNALIS",20101,15000.000,1.000,
"MO",1978,1978-08-28,"DIACYCLOPS THOMASI",20302,15000.000,0.900,
"MO",1978,1978-08-28,"MESOCYCLOPS EDAX",20601,15000.000,1.300,
"MO",1978,1978-08-28,"COPEPOD NAUPLII",10000,122000.000,0.210,
"MO",1978,1978-08-28,"CHYDORUS SPHAERICUS",51005,87000.000,0.240,
"MO",1978,1978-08-28,"DAPHNIA MENDOTAE",51103,3000.000,1.240,
"MO",1978,1978-08-28,"DAPHNIA MENDOTAE JUVENILE",51103,11000.000,0.870,
"MO",1978,1978-08-28,"DAPHNIA PULICARIA JUVENILE",51130,3000.000,0.690,
"MO",1978,1978-08-28,"DAPHNIA RETROCURVA",51107,3000.000,1.240,
"MO",1978,1978-08-28,"DAPHNIA RETROCURVA JUVENILE",51107,20000.000,0.780,
"MO",1978,1978-08-28,"DIAPHANOSOMA BIRGEI",51202,22000.000,1.040,
"MO",1978,1978-08-28,"DIAPHANOSOMA BIRGEI JUVENILE",51202,8000.000,0.690,
"MO",1978,1978-08-28,"LEPTODORA KINDTI",52301,57.000,,
"MO",1978,1978-08-28,"COLLOTHECA",60600,81000.000,,
"MO",1978,1978-08-28,"FILINIA",61400,287000.000,,
"MO",1978,1978-09-11,"LEPTODIAPTOMUS SICILOIDES",30404,21000.000,1.050,
"MO",1978,1978-09-11,"SKISTODIAPTOMUS OREGONENSIS",30801,6000.000,1.100,
"MO",1978,1978-09-11,"CALANOIDA COPEPODITES",30000,40000.000,0.520,
"MO",1978,1978-09-11,"ACANTHOCYCLOPS VERNALIS",20101,9000.000,,
"MO",1978,1978-09-11,"DIACYCLOPS THOMASI",20302,21000.000,0.990,
"MO",1978,1978-09-11,"MESOCYCLOPS EDAX",20601,15000.000,1.120,
"MO",1978,1978-09-11,"CYCLOPOIDA COPEPODITES",20000,24000.000,0.430,
"MO",1978,1978-09-11,"COPEPOD NAUPLII",10000,488000.000,0.210,
"MO",1978,1978-09-11,"CHYDORUS SPHAERICUS",51005,287000.000,0.210,
"MO",1978,1978-09-11,"DAPHNIA MENDOTAE",51103,4000.000,1.350,
"MO",1978,1978-09-11,"DAPHNIA MENDOTAE JUVENILE",51103,14000.000,0.860,
"MO",1978,1978-09-11,"DAPHNIA RETROCURVA",51107,20000.000,1.300,
"MO",1978,1978-09-11,"DAPHNIA RETROCURVA JUVENILE",51107,24000.000,0.890,
"MO",1978,1978-09-11,"DIAPHANOSOMA BIRGEI",51202,12000.000,1.160,
"MO",1978,1978-09-11,"DIAPHANOSOMA BIRGEI JUVENILE",51202,6000.000,0.610,
"MO",1978,1978-09-11,"COLLOTHECA",60600,699000.000,,
"MO",1978,1978-09-11,"FILINIA",61400,76000.000,,
"MO",1978,1978-09-11,"KERATELLA COCHLEARIS",61801,70000.000,0.170,
"MO",1978,1978-09-11,"PLOESOMA",62900,23000.000,,
"MO",1978,1978-09-11,"POLYARTHRA",63000,23000.000,,
"MO",1978,1978-09-11,"TRICHOCERCA",63600,65000.000,,
"MO",1978,1978-09-27,"LEPTODIAPTOMUS SICILOIDES",30404,10000.000,1.050,
"MO",1978,1978-09-27,"SKISTODIAPTOMUS OREGONENSIS",30801,10000.000,1.300,
"MO",1978,1978-09-27,"CALANOIDA COPEPODITES",30000,77000.000,0.500,
"MO",1978,1978-09-27,"ACANTHOCYCLOPS VERNALIS",20101,32000.000,0.950,
"MO",1978,1978-09-27,"DIACYCLOPS THOMASI",20302,36000.000,0.980,
"MO",1978,1978-09-27,"MESOCYCLOPS EDAX",20601,8000.000,1.200,
"MO",1978,1978-09-27,"CYCLOPOIDA COPEPODITES",20000,66000.000,0.520,
"MO",1978,1978-09-27,"COPEPOD NAUPLII",10000,51000.000,0.220,
"MO",1978,1978-09-27,"BOSMINA LONGIROSTRIS",50701,12000.000,0.270,
"MO",1978,1978-09-27,"CHYDORUS SPHAERICUS",51005,140000.000,0.250,
"MO",1978,1978-09-27,"DAPHNIA MENDOTAE",51103,4000.000,1.570,
"MO",1978,1978-09-27,"DAPHNIA MENDOTAE JUVENILE",51103,11000.000,0.720,
"MO",1978,1978-09-27,"DAPHNIA RETROCURVA",51107,14000.000,1.290,
"MO",1978,1978-09-27,"DAPHNIA RETROCURVA JUVENILE",51107,53000.000,0.910,
"MO",1978,1978-09-27,"DIAPHANOSOMA BIRGEI",51202,74000.000,1.090,
"MO",1978,1978-09-27,"DIAPHANOSOMA BIRGEI JUVENILE",51202,53000.000,0.730,
"MO",1978,1978-09-27,"EUBOSMINA COREGONI",51501,8000.000,0.350,
"MO",1978,1978-09-27,"COLLOTHECA",60600,97000.000,,
"MO",1978,1978-09-27,"PLOESOMA",62900,5000.000,,
"MO",1978,1978-09-27,"TRICHOCERCA",63600,5000.000,,
"MO",1978,1978-10-10,"LEPTODIAPTOMUS SICILOIDES",30404,22000.000,1.200,
"MO",1978,1978-10-10,"CALANOIDA COPEPODITES",30000,52000.000,0.660,
"MO",1978,1978-10-10,"ACANTHOCYCLOPS VERNALIS",20101,55000.000,1.100,
"MO",1978,1978-10-10,"DIACYCLOPS THOMASI",20302,173000.000,0.910,
"MO",1978,1978-10-10,"MESOCYCLOPS EDAX",20601,44000.000,1.050,
"MO",1978,1978-10-10,"TROPOCYCLOPS PRASINUS MEXICANUS",20901,4000.000,0.840,
"MO",1978,1978-10-10,"CYCLOPOIDA COPEPODITES",20000,70000.000,0.510,
"MO",1978,1978-10-10,"COPEPOD NAUPLII",10000,26000.000,0.210,
"MO",1978,1978-10-10,"BOSMINA LONGIROSTRIS",50701,4000.000,0.310,
"MO",1978,1978-10-10,"CHYDORUS SPHAERICUS",51005,240000.000,,
"MO",1978,1978-10-10,"DAPHNIA MENDOTAE",51103,11000.000,1.480,
"MO",1978,1978-10-10,"DAPHNIA MENDOTAE JUVENILE",51103,32000.000,0.790,
"MO",1978,1978-10-10,"DAPHNIA RETROCURVA",51107,32000.000,1.280,
"MO",1978,1978-10-10,"DAPHNIA RETROCURVA JUVENILE",51107,55000.000,1.010,
"MO",1978,1978-10-10,"DIAPHANOSOMA BIRGEI",51202,26000.000,1.010,
"MO",1978,1978-10-10,"DIAPHANOSOMA BIRGEI JUVENILE",51202,45000.000,0.710,
"MO",1978,1978-10-10,"EUBOSMINA COREGONI",51501,33000.000,0.440,
"MO",1978,1978-10-10,"LEPTODORA KINDTI",52301,112.000,,
"MO",1978,1978-10-10,"COLLOTHECA",60600,48000.000,0.210,
"MO",1978,1978-10-10,"POLYARTHRA",63000,8000.000,0.140,
"MO",1978,1978-10-23,"LEPTODIAPTOMUS SICILOIDES",30404,43000.000,1.050,
"MO",1978,1978-10-23,"CALANOIDA COPEPODITES",30000,21000.000,0.700,
"MO",1978,1978-10-23,"ACANTHOCYCLOPS VERNALIS",20101,18000.000,0.830,
"MO",1978,1978-10-23,"DIACYCLOPS THOMASI",20302,75000.000,1.060,
"MO",1978,1978-10-23,"MESOCYCLOPS EDAX",20601,14000.000,0.970,
"MO",1978,1978-10-23,"CYCLOPOIDA COPEPODITES",20000,16000.000,,
"MO",1978,1978-10-23,"COPEPOD NAUPLII",10000,7000.000,0.220,
"MO",1978,1978-10-23,"CHYDORUS SPHAERICUS",51005,208000.000,0.340,
"MO",1978,1978-10-23,"DAPHNIA MENDOTAE",51103,19000.000,1.360,
"MO",1978,1978-10-23,"DAPHNIA MENDOTAE JUVENILE",51103,134000.000,0.740,
"MO",1978,1978-10-23,"DAPHNIA RETROCURVA",51107,22000.000,1.340,
"MO",1978,1978-10-23,"DAPHNIA RETROCURVA JUVENILE",51107,51000.000,0.810,
"MO",1978,1978-10-23,"DIAPHANOSOMA BIRGEI",51202,99000.000,1.170,
"MO",1978,1978-10-23,"DIAPHANOSOMA BIRGEI JUVENILE",51202,32000.000,0.750,
"MO",1978,1978-10-23,"EUBOSMINA COREGONI",51501,109000.000,0.350,
"MO",1978,1978-10-23,"LEPTODORA KINDTI",52301,59.000,,
"MO",1978,1978-10-23,"COLLOTHECA",60600,29000.000,0.180,
"MO",1978,1978-10-23,"KERATELLA COCHLEARIS",61801,10000.000,0.160,
"MO",1978,1978-10-23,"KERATELLA QUADRATA",61806,10000.000,0.280,
"MO",1978,1978-10-23,"PLOESOMA",62900,19000.000,0.240,
"MO",1978,1978-11-07,"AGLAODIAPTOMUS CLAVIPES",30901,7000.000,1.200,
"MO",1978,1978-11-07,"LEPTODIAPTOMUS SICILOIDES",30404,25000.000,1.100,
"MO",1978,1978-11-07,"SKISTODIAPTOMUS OREGONENSIS",30801,11000.000,1.100,
"MO",1978,1978-11-07,"CALANOIDA COPEPODITES",30000,39000.000,0.310,
"MO",1978,1978-11-07,"DIACYCLOPS THOMASI",20302,119000.000,0.980,
"MO",1978,1978-11-07,"MESOCYCLOPS EDAX",20601,11000.000,0.900,
"MO",1978,1978-11-07,"CYCLOPOIDA COPEPODITES",20000,22000.000,0.750,
"MO",1978,1978-11-07,"COPEPOD NAUPLII",10000,182000.000,0.230,
"MO",1978,1978-11-07,"BOSMINA LONGIROSTRIS",50701,4000.000,,
"MO",1978,1978-11-07,"CHYDORUS SPHAERICUS",51005,95000.000,0.330,
"MO",1978,1978-11-07,"DAPHNIA MENDOTAE",51103,10000.000,1.480,
"MO",1978,1978-11-07,"DAPHNIA MENDOTAE JUVENILE",51103,30000.000,0.790,
"MO",1978,1978-11-07,"DAPHNIA RETROCURVA JUVENILE",51107,15000.000,0.960,
"MO",1978,1978-11-07,"DIAPHANOSOMA BIRGEI",51202,14000.000,1.140,
"MO",1978,1978-11-07,"DIAPHANOSOMA BIRGEI JUVENILE",51202,10000.000,0.780,
"MO",1978,1978-11-07,"EUBOSMINA COREGONI",51501,301000.000,0.340,
"MO",1978,1978-11-07,"KERATELLA COCHLEARIS",61801,80000.000,0.160,
"MO",1978,1978-11-07,"KERATELLA QUADRATA",61806,7000.000,0.300,
"MO",1978,1978-11-07,"PLOESOMA",62900,29000.000,0.300,
"MO",1978,1978-11-30,"LEPTODIAPTOMUS SICILOIDES",30404,137000.000,0.990,
"MO",1978,1978-11-30,"SKISTODIAPTOMUS OREGONENSIS",30801,29000.000,0.980,
"MO",1978,1978-11-30,"CALANOIDA COPEPODITES",30000,69000.000,0.650,
"MO",1978,1978-11-30,"DIACYCLOPS THOMASI",20302,137000.000,0.930,
"MO",1978,1978-11-30,"MESOCYCLOPS EDAX",20601,4000.000,1.000,
"MO",1978,1978-11-30,"CYCLOPOIDA COPEPODITES",20000,4000.000,0.400,
"MO",1978,1978-11-30,"COPEPOD NAUPLII",10000,547000.000,0.200,
"MO",1978,1978-11-30,"CHYDORUS SPHAERICUS",51005,65000.000,0.320,
"MO",1978,1978-11-30,"DAPHNIA MENDOTAE",51103,32000.000,1.320,
"MO",1978,1978-11-30,"DAPHNIA MENDOTAE JUVENILE",51103,86000.000,0.820,
"MO",1978,1978-11-30,"DAPHNIA PULICARIA JUVENILE",51130,6000.000,0.870,
"MO",1978,1978-11-30,"DAPHNIA RETROCURVA",51107,6000.000,1.470,
"MO",1978,1978-11-30,"DAPHNIA RETROCURVA JUVENILE",51107,3000.000,1.180,
"MO",1978,1978-11-30,"DIAPHANOSOMA BIRGEI",51202,9000.000,1.080,
"MO",1978,1978-11-30,"EUBOSMINA COREGONI",51501,137000.000,0.330,
"MO",1978,1978-11-30,"KERATELLA COCHLEARIS",61801,193000.000,,
"MO",1978,1978-11-30,"KERATELLA QUADRATA",61806,44000.000,0.170,
"MO",1978,1978-11-30,"PLOESOMA",62900,9000.000,,
"MO",1978,1978-11-30,"POLYARTHRA",63000,26000.000,,
"MO",1979,1979-01-29,"LEPTODIAPTOMUS SICILOIDES",30404,23000.000,1.200,
"MO",1979,1979-01-29,"SKISTODIAPTOMUS OREGONENSIS",30801,4000.000,1.000,
"MO",1979,1979-01-29,"DIACYCLOPS THOMASI",20302,124000.000,0.890,
"MO",1979,1979-01-29,"CYCLOPOIDA COPEPODITES",20000,4000.000,0.370,
"MO",1979,1979-01-29,"COPEPOD NAUPLII",10000,124000.000,0.130,
"MO",1979,1979-01-29,"CHYDORUS SPHAERICUS",51005,4000.000,0.250,
"MO",1979,1979-01-29,"DAPHNIA MENDOTAE",51103,11000.000,1.390,
"MO",1979,1979-01-29,"DAPHNIA MENDOTAE JUVENILE",51103,19000.000,0.950,
"MO",1979,1979-01-29,"DIAPHANOSOMA BIRGEI JUVENILE",51202,5000.000,0.770,
"MO",1979,1979-01-29,"EUBOSMINA COREGONI",51501,15000.000,0.450,
"MO",1979,1979-01-29,"KERATELLA COCHLEARIS",61801,60000.000,0.100,
"MO",1979,1979-01-29,"KERATELLA QUADRATA",61806,4000.000,0.120,
"MO",1979,1979-02-22,"LEPTODIAPTOMUS SICILOIDES",30404,29000.000,1.000,
"MO",1979,1979-02-22,"CALANOIDA COPEPODITES",30000,17000.000,0.800,
"MO",1979,1979-02-22,"DIACYCLOPS THOMASI",20302,37000.000,1.060,
"MO",1979,1979-02-22,"MESOCYCLOPS EDAX",20601,4000.000,0.900,
"MO",1979,1979-02-22,"TROPOCYCLOPS PRASINUS MEXICANUS",20901,25000.000,0.810,
"MO",1979,1979-02-22,"CYCLOPOIDA COPEPODITES",20000,8000.000,0.380,
"MO",1979,1979-02-22,"COPEPOD NAUPLII",10000,304000.000,0.150,
"MO",1979,1979-02-22,"CHYDORUS SPHAERICUS",51005,4000.000,,
"MO",1979,1979-02-22,"DAPHNIA MENDOTAE",51103,21000.000,1.450,
"MO",1979,1979-02-22,"DAPHNIA MENDOTAE JUVENILE",51103,9000.000,1.040,
"MO",1979,1979-02-22,"KERATELLA COCHLEARIS",61801,17000.000,0.100,
"MO",1979,1979-03-15,"LEPTODIAPTOMUS SICILOIDES",30404,42000.000,0.980,
"MO",1979,1979-03-15,"CALANOIDA COPEPODITES",30000,19000.000,0.850,
"MO",1979,1979-03-15,"DIACYCLOPS THOMASI",20302,257000.000,1.060,
"MO",1979,1979-03-15,"COPEPOD NAUPLII",10000,123000.000,0.170,
"MO",1979,1979-03-15,"DAPHNIA MENDOTAE",51103,10000.000,1.310,
"MO",1979,1979-03-15,"DAPHNIA MENDOTAE JUVENILE",51103,3000.000,0.910,
"MO",1979,1979-03-15,"KERATELLA COCHLEARIS",61801,15000.000,0.100,
"MO",1979,1979-03-15,"KERATELLA QUADRATA",61806,4000.000,0.110,
"MO",1979,1979-04-10,"LEPTODIAPTOMUS SICILOIDES",30404,8000.000,1.100,
"MO",1979,1979-04-10,"SKISTODIAPTOMUS OREGONENSIS",30801,4000.000,1.000,
"MO",1979,1979-04-10,"DIACYCLOPS THOMASI",20302,81000.000,1.200,
"MO",1979,1979-04-10,"CYCLOPOIDA COPEPODITES",20000,92000.000,0.260,
"MO",1979,1979-04-10,"COPEPOD NAUPLII",10000,181000.000,0.150,
"MO",1979,1979-04-10,"DAPHNIA MENDOTAE JUVENILE",51103,3000.000,0.720,
"MO",1979,1979-04-10,"EUBOSMINA COREGONI",51501,12000.000,0.300,
"MO",1979,1979-04-10,"KERATELLA QUADRATA",61806,30000.000,,
"MO",1979,1979-04-10,"SYNCHAETA",63400,50000.000,0.340,
"MO",1979,1979-04-23,"LEPTODIAPTOMUS SICILOIDES",30404,23000.000,1.100,
"MO",1979,1979-04-23,"SKISTODIAPTOMUS OREGONENSIS",30801,4000.000,1.250,
"MO",1979,1979-04-23,"CALANOIDA COPEPODITES",30000,4000.000,0.720,
"MO",1979,1979-04-23,"ACANTHOCYCLOPS VERNALIS",20101,4000.000,,
"MO",1979,1979-04-23,"DIACYCLOPS THOMASI",20302,55000.000,1.010,
"MO",1979,1979-04-23,"MESOCYCLOPS EDAX",20601,8000.000,,
"MO",1979,1979-04-23,"CYCLOPOIDA COPEPODITES",20000,256000.000,0.520,
"MO",1979,1979-04-23,"COPEPOD NAUPLII",10000,963000.000,0.180,
"MO",1979,1979-04-23,"BOSMINA LONGIROSTRIS",50701,4000.000,0.450,
"MO",1979,1979-04-23,"CHYDORUS SPHAERICUS",51005,15000.000,0.320,
"MO",1979,1979-04-23,"DAPHNIA MENDOTAE JUVENILE",51103,8000.000,0.560,
"MO",1979,1979-04-23,"BRACHIONUS",60400,4000.000,0.200,
"MO",1979,1979-08-02,"CONOCHILUS UNICORNIS",60902,71000.000,,
"MO",1979,1979-08-02,"FILINIA",61400,9000.000,,
"MO",1979,1979-08-02,"KERATELLA COCHLEARIS",61801,98000.000,0.100,
"MO",1979,1979-08-02,"POLYARTHRA",63000,9000.000,,
"MO",1979,1979-08-02,"TRICHOCERCA",63600,9000.000,,
"MO",1979,1979-08-14,"LEPTODIAPTOMUS SICILOIDES",30404,36000.000,0.900,
"MO",1979,1979-08-14,"CALANOIDA COPEPODITES",30000,33000.000,0.830,
"MO",1979,1979-08-14,"DIACYCLOPS THOMASI",20302,24000.000,1.100,
"MO",1979,1979-08-14,"MESOCYCLOPS EDAX",20601,15000.000,1.200,
"MO",1979,1979-08-14,"CYCLOPOIDA COPEPODITES",20000,9000.000,0.280,
"MO",1979,1979-08-14,"COPEPOD NAUPLII",10000,86000.000,0.180,
"MO",1979,1979-08-14,"CHYDORUS SPHAERICUS",51005,30000.000,,
"MO",1979,1979-08-14,"DAPHNIA MENDOTAE",51103,4000.000,1.620,
"MO",1979,1979-08-14,"DAPHNIA MENDOTAE JUVENILE",51103,7000.000,0.840,
"MO",1979,1979-08-14,"DAPHNIA RETROCURVA JUVENILE",51107,4000.000,0.690,
"MO",1979,1979-08-14,"DIAPHANOSOMA BIRGEI",51202,15000.000,0.970,
"MO",1979,1979-08-14,"DIAPHANOSOMA BIRGEI JUVENILE",51202,20000.000,0.770,
"MO",1979,1979-08-14,"EUBOSMINA COREGONI",51501,9000.000,0.300,
"MO",1979,1979-08-14,"ASCOMORPHA ECAUDIS",60201,26000.000,,
"MO",1979,1979-08-14,"ASPLANCHNA",60300,12000.000,,
"MO",1979,1979-08-14,"FILINIA",61400,13000.000,,
"MO",1979,1979-08-14,"KERATELLA COCHLEARIS",61801,18000.000,0.070,
"MO",1979,1979-08-14,"KERATELLA QUADRATA",61806,3000.000,0.100,
"MO",1979,1979-08-14,"POLYARTHRA",63000,9000.000,,
"MO",1979,1979-08-14,"TRICHOCERCA",63600,7000.000,,
"MO",1979,1979-08-28,"LEPTODIAPTOMUS SICILOIDES",30404,8000.000,1.000,
"MO",1979,1979-08-28,"SKISTODIAPTOMUS OREGONENSIS",30801,21000.000,1.200,
"MO",1979,1979-08-28,"CALANOIDA COPEPODITES",30000,62000.000,0.640,
"MO",1979,1979-08-28,"ACANTHOCYCLOPS VERNALIS",20101,8000.000,1.750,
"MO",1979,1979-08-28,"DIACYCLOPS THOMASI",20302,29000.000,1.680,
"MO",1979,1979-08-28,"MESOCYCLOPS EDAX",20601,42000.000,1.050,
"MO",1979,1979-08-28,"CYCLOPOIDA COPEPODITES",20000,71000.000,0.250,
"MO",1979,1979-08-28,"COPEPOD NAUPLII",10000,325000.000,0.160,
"MO",1979,1979-08-28,"CHYDORUS SPHAERICUS",51005,262000.000,0.280,
"MO",1979,1979-08-28,"DAPHNIA MENDOTAE",51103,7000.000,1.380,
"MO",1979,1979-08-28,"DAPHNIA MENDOTAE JUVENILE",51103,10000.000,0.730,
"MO",1979,1979-08-28,"DAPHNIA RETROCURVA",51107,14000.000,1.310,
"MO",1979,1979-04-23,"KERATELLA QUADRATA",61806,8000.000,,
"MO",1979,1979-04-23,"POLYARTHRA",63000,39000.000,0.220,
"MO",1979,1979-04-23,"SYNCHAETA",63400,191000.000,0.310,
"MO",1979,1979-05-11,"LEPTODIAPTOMUS SICILOIDES",30404,36000.000,1.300,
"MO",1979,1979-05-11,"SKISTODIAPTOMUS OREGONENSIS",30801,11000.000,,
"MO",1979,1979-05-11,"CALANOIDA COPEPODITES",30000,114000.000,0.400,
"MO",1979,1979-05-11,"DIACYCLOPS THOMASI",20302,186000.000,0.980,
"MO",1979,1979-05-11,"CYCLOPOIDA COPEPODITES",20000,2050000.000,0.680,
"MO",1979,1979-05-11,"COPEPOD NAUPLII",10000,1556000.000,0.190,
"MO",1979,1979-05-11,"BOSMINA LONGIROSTRIS",50701,4000.000,,
"MO",1979,1979-05-11,"CHYDORUS SPHAERICUS",51005,14000.000,0.350,
